health_status,transportation_mode,extracurricular_activities,class_time,subject_difficulty,previous_attendance,study_hours,sleep_hours,previous_grades,distance,previous_absence_count,attendance_status
Good,Walking,No,Evening,Easy,0.5277994937625765,0.4856975536982786,0.40181840171218774,0.6806863912399177,0.34872344385574305,0.023668101773981744,Present
Poor,Bicycle,No,Morning,Easy,0.9151595569542119,0.3101972773675542,0.4051367163152794,0.7664385532839099,0.15152532169581456,0.31842994563645965,Present
Poor,Bicycle,Yes,Morning,Medium,0.6747883889919982,0.425737310641735,0.3955302956406732,0.20478282451316515,0.03911075156954452,0.32656004165342434,Absent
Poor,Bus,No,Morning,Medium,0.3330837874219378,0.5560255529530931,0.33427566648198,0.3953699256122229,0.02794808558866735,0.3386957468617104,Present
Good,Bus,Yes,Morning,Medium,0.8530052336646725,0.4032396213683579,0.3276100374807605,0.3448719787970969,0.01997047900555916,0.15011898984419023,Present
Fair,Bicycle,No,Evening,Medium,0.5642615754133203,0.42576008573981294,0.293113164765758,0.5785899549072926,0.6246725282917424,0.12106568879024934,Absent
Good,Bicycle,Yes,Evening,Hard,0.7406905055776566,0.4421716933003097,0.28754475745048885,0.46282882735796677,0.13026107336259063,0.48469617136811194,Present
Good,Bus,No,Evening,Medium,0.417875155118572,0.2730534733987187,0.32839788146597565,0.6251183598672018,0.37968828281142614,0.07012383328814228,Present
Fair,Walking,No,Evening,Hard,0.5616474646889134,0.34734448668632983,0.272227410309117,0.7517428636672897,0.19706059366731346,0.07873757242399053,Absent
Poor,Bicycle,Yes,Morning,Medium,0.6581363983752028,0.2577770350493793,0.34571693415657156,0.8848310306078996,0.11215624486701643,0.11661129518238326,Present
Fair,Bicycle,Yes,Evening,Medium,0.640072414024239,0.2052657525859186,0.35281247442642666,0.9544504794844798,0.9747722715806653,0.4827737954951557,Absent
Poor,Walking,Yes,Evening,Medium,0.44255519906256635,0.3051047172231322,0.2883200858516797,0.7924255839860372,0.1277934699674437,0.11045827900461398,Present
Good,Bicycle,No,Morning,Hard,0.49343588863470617,0.30490466169055286,0.30842721777200577,0.6221025584267135,0.09836033378099532,0.09661665737065984,Present
Fair,Bicycle,No,Morning,Medium,0.9436054586911915,0.33017381512486077,0.2991612319240146,0.8441375466913998,0.5349994011552621,0.03319034892424529,Absent
Good,Walking,Yes,Afternoon,Easy,0.6366449726577876,0.45207561203587115,0.32939782235200343,0.8241357447695549,0.13416981922667812,0.7465754431067759,Absent
Good,Car,Yes,Morning,Easy,0.7814281038868872,0.5272714733971265,0.26561973581734694,0.9651110872662839,0.2290200395816199,0.23543036246360202,Present
Fair,Car,Yes,Morning,Easy,0.4853019028783693,0.37647260900275614,0.3732034991069474,0.9962304299488769,0.4661435724783587,0.5696933477475006,Present
Fair,Bus,No,Afternoon,Hard,0.4328449836002325,0.5332551467665128,0.28730884562478115,0.9609650270859219,0.6126066682928927,0.3545459666499771,Absent
Poor,Bicycle,Yes,Morning,Medium,0.6838032456879096,0.23726882720526846,0.3499522070323263,0.9339956884388668,0.1985943607601087,0.3680435953539302,Absent
Fair,Car,No,Evening,Hard,0.3202124827203907,0.4264254763607339,0.332652965646631,0.7845314453940281,0.7815154980241135,0.09813998610832718,Absent
Fair,Bicycle,No,Morning,Hard,0.34232112141023274,0.25188542753782844,0.28518162260874097,0.5127241835963043,0.4430735172244288,0.34414018512028266,Absent
Good,Bus,No,Evening,Hard,0.3894355234985766,0.2714000293483506,0.3301115811081201,0.7526546010815557,0.14815469001878318,0.09444773265033089,Present
Good,Car,Yes,Afternoon,Easy,0.3731048649771722,0.29720762349892615,0.36075819921392904,0.8902765606708484,0.09421922872052671,0.22359868806339614,Present
Fair,Car,Yes,Morning,Hard,0.2674382070467113,0.4245038664315406,0.3633622573714621,0.4504533769636257,0.13142863205864408,0.11677558536267633,Absent
Fair,Bus,No,Evening,Easy,0.30078454884002676,0.3992311004278631,0.32411663489035736,0.3174045517648253,0.2152874208938658,0.29011093771255336,Absent
Good,Bicycle,Yes,Evening,Hard,0.6216715553192167,0.5062853693033217,0.3106185083668377,0.5063513786434264,0.2527155256313407,0.29742379379141215,Present
Poor,Walking,No,Evening,Easy,0.7122514318486434,0.5787346414429826,0.3682106601669428,0.9871735392138096,0.08009441456773564,0.28035451820476825,Present
Good,Walking,Yes,Morning,Hard,0.5983739890786007,0.4588076675167832,0.3904615323611969,0.8981837224135376,0.29246699060421893,0.3971099188084224,Present
Good,Car,No,Evening,Medium,0.708901038784806,0.4256750798661788,0.2978611808550026,0.4166960574045066,0.5369986222186158,0.273860116404143,Present
Poor,Bus,No,Evening,Easy,0.5759165094548548,0.5446563291251367,0.21907150170244505,0.8640298779993179,0.30198304162892775,0.03985123150341392,Present
Good,Car,Yes,Evening,Medium,0.47637523574612967,0.523340607635267,0.36176645976081034,0.9488038885951692,0.21918126065800075,0.16100472602411853,Present
Fair,Car,No,Afternoon,Medium,0.7682774455010586,0.4147298000389084,0.3097921420260349,0.26877084405356505,0.028886113984103262,0.17946107701069008,Present
Good,Walking,Yes,Afternoon,Medium,0.783937330195495,0.5098484876051819,0.42861722395411,0.700047009984443,0.2964937452446024,0.0773909166663506,Present
Fair,Walking,Yes,Afternoon,Easy,0.5268662690392247,0.5428760162036771,0.2633425995761396,0.16720049097537057,0.3685897176078363,0.07488103689229801,Present
Good,Car,Yes,Morning,Easy,0.797891991088843,0.2923618812597942,0.33167217339865757,0.5423639184888571,0.5665272495188401,0.44635704797647574,Present
Fair,Car,Yes,Afternoon,Easy,0.8097411855179536,0.44323527142003405,0.26717173320272825,0.6915666061777046,0.2534310555516138,0.15271631442526987,Present
Good,Walking,No,Afternoon,Hard,0.924468760218113,0.37834768024638266,0.36441026532264414,0.44124659823186885,0.027659011115336155,0.42666934978102894,Present
Poor,Car,Yes,Morning,Hard,0.5427115887879609,0.22742288751874268,0.3570660647004139,0.8704101853579712,0.1607331013884364,0.1868153429643276,Absent
Fair,Bicycle,Yes,Evening,Hard,0.35556775844708455,0.3987701550691943,0.3189534137530194,0.7463407325865024,0.05056710380776031,0.12228125651967199,Absent
Good,Bus,No,Morning,Easy,0.4412633398172979,0.27767797699380703,0.28998322969173485,0.23335104687956015,0.09219436645369626,0.010083483787193637,Present
Fair,Bicycle,No,Morning,Easy,0.8301096903035361,0.18901617593743586,0.3467527175956086,0.6061616344717309,0.6697365927268101,0.3047677705997179,Absent
Good,Car,No,Afternoon,Medium,0.709910902773146,0.5868603219163002,0.35961647735066715,0.7278148796504527,0.5314310894057269,0.18604548236962568,Present
Fair,Bus,No,Afternoon,Easy,0.16055177179667252,0.3779886268745172,0.35378759959157663,0.2055498217521928,0.8749518105135252,0.12950271580730877,Absent
Good,Bus,No,Afternoon,Hard,0.47387430463028274,0.33882403604954153,0.32420014638392336,0.3318923402626372,0.369218654932326,0.15329288311163405,Present
Poor,Bicycle,No,Morning,Easy,0.030442012006403788,0.36578513488727615,0.3667634654987494,0.9023004092036241,0.00805457197520689,0.3957961199852501,Absent
Good,Bicycle,No,Afternoon,Easy,0.6814784256960218,0.533696907355596,0.4132801606843264,0.7747961123994646,0.6957957539521102,0.16115403824056823,Present
Good,Bus,Yes,Evening,Hard,0.6735104859267678,0.28678508592839935,0.2981095653570032,0.5697312963551258,0.6304037719463139,0.00600205646347824,Present
Good,Walking,No,Morning,Hard,0.535628992684389,0.4282034219209343,0.24379690945659824,0.8834039079203199,0.0461868297778904,0.052930449648119084,Present
Good,Car,Yes,Afternoon,Medium,0.32336804140441866,0.20367108521610258,0.3949574910273834,0.23056391784308056,0.5973792491140888,0.2053301300555249,Present
Good,Car,No,Afternoon,Easy,0.6211486175577088,0.25254973129517644,0.3057160627712477,0.7928710881686095,0.12100208363051965,0.15884245005561287,Present
Good,Bicycle,No,Afternoon,Medium,0.5499420062955347,0.3730048103174836,0.3285891060531385,0.9110589396039624,0.5169455435428651,0.5095562147854833,Present
Fair,Walking,No,Morning,Medium,0.7456294627761663,0.35567365351820973,0.44846436504057485,0.10495997619300991,0.4899914255345861,0.4975329806010818,Absent
Good,Walking,No,Morning,Hard,0.419691184964604,0.36005345095271474,0.3440615246109302,0.8743437037769153,0.07277735123388683,0.2798171127912698,Present
Poor,Car,Yes,Morning,Hard,0.242645893432438,0.39403456880078086,0.3452832784321298,0.6412834856871038,0.22259114394771726,0.37279417634875595,Absent
Good,Walking,No,Afternoon,Easy,0.572771477916712,0.5740941486596991,0.3427365568690105,0.5649255267502574,0.14012329825764666,0.4660552477785653,Present
Good,Bicycle,No,Morning,Hard,0.4377523761189916,0.3778218596283865,0.29859253001221786,0.9488865207392909,0.0019745816195208803,0.2741208590087452,Present
Good,Walking,No,Morning,Medium,0.15113595099531477,0.49579939414800195,0.29986878476927215,0.9371621027513707,0.8102045269651172,0.2688377045414375,Present
Poor,Car,No,Afternoon,Easy,0.6372158084982734,0.3369750704995564,0.3371022239415273,0.8015377688037493,0.40230122922736505,0.187584252956652,Absent
Good,Walking,Yes,Evening,Medium,0.5774438679561503,0.5952917382489511,0.28344991441837797,0.7890892290180915,0.2808119616355866,0.26304539502615787,Present
Good,Bus,Yes,Morning,Easy,0.43796543748336697,0.3632796065788252,0.3856317152601651,0.12071829468099264,0.086584565563961,0.06419166202522304,Present
Fair,Car,No,Morning,Hard,0.23501255385880693,0.5068792321394293,0.31310611122630966,0.28597835990538484,0.7765332326900234,0.10191403508876876,Absent
Fair,Walking,Yes,Morning,Easy,0.37332052997425097,0.26166592230283897,0.334558407333322,0.9197944147207984,0.5166694748854709,0.2806088579338393,Absent
Fair,Car,Yes,Evening,Hard,0.3512281619234551,0.4492014280566899,0.44588183943369397,0.46108151968210204,0.7609096008274416,0.4853985056637124,Absent
Fair,Walking,Yes,Evening,Hard,0.4384660794792918,0.4257253421111502,0.38518600068612985,0.8215156990244001,0.2009870202613367,0.10110904606598767,Present
Poor,Bicycle,Yes,Morning,Easy,0.6899984273431097,0.3918932894564583,0.38892096587818603,0.9997591755201501,0.05796222615460783,0.20576029265710563,Present
Poor,Car,Yes,Morning,Easy,0.3291955760133472,0.2748800863366322,0.3574033462353585,0.4215693402997725,0.0615179292100143,0.1695114363633004,Absent
Good,Car,No,Morning,Hard,0.12294053904206702,0.444848545419644,0.22643114103309214,0.4760928656350834,0.44629965964143925,0.5521449915263323,Absent
Good,Car,Yes,Evening,Hard,0.3819918927016791,0.3250584013043027,0.3268305073982595,0.9127622061207907,0.39217235603849365,0.04399956322318922,Present
Poor,Bicycle,No,Morning,Medium,0.5244146855034801,0.38121405989912804,0.33291063635425283,0.8931691988999018,0.1659779713078112,0.3068613938194376,Present
Good,Bus,No,Morning,Hard,0.5374013821959479,0.5572398210270327,0.3140086861055622,0.9823229033549592,0.7540524599752985,0.10609417836485253,Present
Fair,Bicycle,Yes,Afternoon,Hard,0.4733579004057559,0.2760411987474972,0.3411963436973303,0.9053091297378213,0.26991412881761184,0.17839277195025724,Present
Good,Car,No,Evening,Easy,0.8377595005700063,0.2822238542008642,0.36039737835028773,0.6814935865801325,0.46662303465318716,0.2504333126085497,Present
Good,Bus,Yes,Morning,Hard,0.7850618387338136,0.26795065565949683,0.36018228694803694,0.9102795863424246,0.11538218677282097,0.15389681215544196,Present
Good,Bus,No,Morning,Hard,0.16842938991471088,0.42183889875441744,0.38882666268938826,0.5313228790119436,0.658930988316533,0.17388972296544425,Present
Good,Car,Yes,Afternoon,Hard,0.652960286810083,0.503718140564905,0.21772070512174185,0.7797558483189235,0.6706340712317396,0.13618623070229893,Present
Poor,Bicycle,No,Morning,Easy,0.5364097980226349,0.4124285694850851,0.315500932278168,0.9728481971345537,0.05547817272657149,0.375022215763553,Absent
Good,Bicycle,No,Afternoon,Easy,0.6966855490474022,0.38669968360699364,0.27571261446092254,0.7925798179288664,0.1693601545969555,0.46333112644954666,Present
Good,Car,No,Evening,Hard,0.668857348265762,0.43938732181647433,0.3274599605690233,0.8425076613740464,0.448128789073824,0.07629016992315375,Present
Fair,Car,No,Morning,Easy,0.28622966607142114,0.5912005469052698,0.29726151121880257,0.5378188735137441,0.451936906481138,0.3174116794482888,Absent
Fair,Walking,Yes,Morning,Hard,0.7900092425284745,0.42330429515294843,0.28612579889221845,0.8955809841686192,0.09034722636780575,0.21073000209426407,Present
Poor,Car,Yes,Evening,Hard,0.580808454771997,0.38717365195161696,0.46961044339549807,0.3100246335886285,0.2989592778145986,0.12532594836275215,Absent
Poor,Walking,Yes,Evening,Easy,0.41034465025196337,0.41351903409873864,0.30745029914853456,0.6874072294844222,0.21473890503934812,0.6105956154958116,Absent
Good,Walking,Yes,Afternoon,Hard,0.8651234303282612,0.3102746993838743,0.1499457447770241,0.45543878355097817,0.7230134000099795,0.09851488891606099,Present
Poor,Car,Yes,Afternoon,Hard,0.4848974379270873,0.387348110304605,0.2902005544995623,0.4597432986760061,0.0111121175482108,0.41285713838331695,Absent
Fair,Car,Yes,Afternoon,Hard,0.48545959816426804,0.5002236166702926,0.3661518969789932,0.8497494268048272,0.3927398332180539,0.6189141175624392,Absent
Fair,Bicycle,No,Morning,Easy,0.4494241015828469,0.4055002936033375,0.27374069491344194,0.7307631782672036,0.4607575885708586,0.23421531715174573,Absent
Good,Walking,Yes,Afternoon,Medium,0.4620555931359446,0.17824089206412294,0.31547792589944257,0.8035861406868758,0.18211368794107816,0.25809842167267544,Present
Poor,Walking,Yes,Morning,Easy,0.26860066494826834,0.46190329465885327,0.35040679563891786,0.6915983522812738,0.14115968858990013,0.0793642459757237,Absent
Fair,Bus,No,Morning,Hard,0.5755803130170214,0.502003650690209,0.3499496078750848,0.4595034835490662,0.053911402901777386,0.017872656845200216,Present
Good,Bicycle,Yes,Morning,Easy,0.6053928844694323,0.42990857340211064,0.28802362209911714,0.5206633928286377,0.010821249553482484,0.22762845588893008,Present
Fair,Bus,No,Afternoon,Easy,0.25793960523752796,0.2925338960567137,0.2557697604040174,0.7372656266995573,0.06676268713803749,0.3505819144505234,Absent
Poor,Bicycle,No,Morning,Hard,0.4749291440889221,0.5048399887813542,0.2942967441008911,0.4033442743749918,0.009834108634566149,0.23503580751720193,Absent
Fair,Bicycle,No,Morning,Easy,0.46362395692043973,0.5806089117836961,0.4379560577301646,0.7347583021974526,0.04462406690191394,0.10782427678368602,Absent
Good,Bicycle,No,Afternoon,Easy,0.5477050343043496,0.33808770517500686,0.3810812382199974,0.5809528223591348,0.8658711081558469,0.089669669378688,Present
Fair,Bus,Yes,Evening,Medium,0.7690251628507678,0.4441662564186061,0.358853609191757,0.8052780703047887,0.18705430757445518,0.384267201385271,Absent
Good,Car,Yes,Afternoon,Easy,0.17511397607063817,0.40845269837843245,0.2948041837292228,0.24746466109281154,0.4694603554010411,0.29111631655051884,Present
Good,Bicycle,Yes,Evening,Hard,0.7095226863030208,0.36669623809462387,0.2247708600617334,0.3895139723831244,0.32953147805288036,0.03386982512984995,Present
Good,Walking,Yes,Morning,Hard,0.4739436414396724,0.4049328165794844,0.4068030590854764,0.4435655476667711,0.18451549408782475,0.4688015853974174,Absent
Poor,Walking,Yes,Afternoon,Easy,0.6032324179689053,0.31902751642327165,0.28511703073624733,0.7782087638235377,0.04329929748781421,0.36107293219707165,Absent
Poor,Bicycle,No,Evening,Easy,0.15315072122654783,0.384216249015974,0.34932931149525964,0.8809121830526458,0.29014628276517357,0.19294662493866196,Absent
Fair,Bus,No,Morning,Hard,0.7895334245148313,0.39756014327638434,0.31419585194385136,0.5132533531451287,0.2326627713028699,0.526761065457399,Present
Fair,Bus,No,Afternoon,Medium,0.6487635692177298,0.5692346572463205,0.41914528000325724,0.7528625942750193,0.16614785158937456,0.20997985913416653,Absent
Good,Car,No,Morning,Easy,0.9313129961438698,0.3941569881002512,0.30976023102898537,0.9709026924957251,0.17545628658151535,0.79128442100952,Present
Fair,Car,Yes,Morning,Easy,0.8008447659159279,0.5498097633487784,0.36124517973270215,0.8207517924232357,0.16428341510021088,0.002194482359339644,Present
Good,Car,No,Afternoon,Easy,0.607048234764696,0.395407117125984,0.34977994173814714,0.6646776377097108,0.3693937171737309,0.29516910932687074,Absent
Good,Walking,No,Evening,Hard,0.713278531198389,0.46149446390313786,0.33588537092304793,0.8989748434541303,0.14871585040489632,0.3163033821356431,Present
Poor,Car,No,Morning,Medium,0.3721305088919025,0.4247480547640105,0.32126760271591864,0.8338188575276338,0.5161613848882104,0.3441993768219689,Absent
Poor,Bicycle,Yes,Afternoon,Easy,0.4156955076177183,0.5065376272259603,0.296633330939176,0.8431408106916618,0.770394890185966,0.16535678835017256,Absent
Fair,Bus,Yes,Morning,Hard,0.28863120673897513,0.4129187473331711,0.4044799704723825,0.8959678538804556,0.857097695526479,0.21887939002352566,Absent
Poor,Bicycle,No,Morning,Medium,0.6283623352616753,0.5025632113872582,0.3286307839798128,0.4103420561614461,0.7662044602584381,0.38262176735511105,Present
Poor,Bus,Yes,Afternoon,Hard,0.22402703900060958,0.35551931618295096,0.24310976920767502,0.4611623328321501,0.6229051676102894,0.11717400474762484,Absent
Fair,Car,Yes,Afternoon,Easy,0.34239554012967366,0.24550640778465996,0.3184470231579551,0.8728442110008175,0.18821643029406007,0.026791649797528655,Absent
Good,Car,Yes,Evening,Medium,0.4873052589747189,0.2900960775468141,0.2265812142284484,0.11387106454882157,0.3368643282222527,0.29047705515725486,Present
Fair,Car,No,Afternoon,Hard,0.16591500738093956,0.34848291009079824,0.3143661415173362,0.3990664430877351,0.5989612419961051,0.3745832109858605,Absent
Good,Bus,No,Evening,Medium,0.6458235127978225,0.4520689496422669,0.36091802831298325,0.566818191278937,0.08763089922207468,0.3340387348394367,Present
Fair,Bus,Yes,Morning,Easy,0.7117452631475817,0.31491159109611017,0.31023582259919097,0.9751422022173533,0.44900932441746766,0.33807741616895964,Absent
Poor,Bicycle,Yes,Morning,Medium,0.5256960731150283,0.47732399866657593,0.3305940217258896,0.7105272082958699,0.013370171408677826,0.2178748609609391,Absent
Good,Walking,Yes,Afternoon,Easy,0.4631474032469488,0.4962502885800102,0.1455817354285778,0.3187868732637295,0.12127926438993297,0.318432563861193,Present
Good,Bus,No,Afternoon,Hard,0.964628038477064,0.380669577355203,0.3786221998959005,0.8403659473770971,0.39212964626528674,0.5114194547786045,Present
Good,Walking,Yes,Afternoon,Easy,0.5866475864818734,0.3806572371418795,0.26875000556699746,0.7094567247560407,0.37000936564101855,0.1474539155207097,Present
Poor,Car,Yes,Morning,Easy,0.12792029335088267,0.3381839551316373,0.18749849453414089,0.9363622302698942,0.9073050341172597,0.2786769593210314,Absent
Good,Car,Yes,Afternoon,Medium,0.4087863375775993,0.3651842603182687,0.37926998557250247,0.6045555050011705,0.15748608038367548,0.16548496940568377,Present
Poor,Car,No,Morning,Hard,0.40864307518849996,0.5267960487103089,0.3457064748225333,0.5873649532603639,0.554770098741762,0.3410069233570565,Absent
Good,Walking,Yes,Morning,Easy,0.5739716900066821,0.5288863425206303,0.30081389332187,0.5361729773781303,0.34426126668402496,0.16727621988082964,Present
Fair,Bicycle,Yes,Evening,Easy,0.4517137738010535,0.3641920553820681,0.3210190139297184,0.5351067196817667,0.017665851847439896,0.16990351759437253,Absent
Poor,Bus,Yes,Afternoon,Easy,0.4575103573358082,0.5462254604034729,0.29366129310830785,0.5761765345967405,0.03272664792941276,0.13079326427010265,Absent
Fair,Car,No,Afternoon,Easy,0.6499774806606925,0.4776931692354829,0.3585243665431787,0.6325151537289158,0.12408176236057801,0.17901756479626182,Present
Good,Bus,No,Evening,Hard,0.6262415038330621,0.2289396645563486,0.3654705490293303,0.5176034536595358,0.24867678341465613,0.0902205929810207,Present
Fair,Car,Yes,Afternoon,Hard,0.24175529723929737,0.20354639618970755,0.30105241213255385,0.7638788480860963,0.7088435330378545,0.04913216456886214,Absent
Poor,Bus,No,Morning,Medium,0.6972213586803022,0.5933359747714357,0.25918655703296967,0.5592365981189106,0.003131921436558282,0.2570375642399339,Absent
Fair,Car,Yes,Evening,Medium,0.5741235627304199,0.3063407993756358,0.4322240778599972,0.8642952272907806,0.1436826533146515,0.4345991510274558,Absent
Fair,Walking,No,Morning,Easy,0.6977107654072465,0.5278575167939374,0.22874800431619136,0.8269517453359946,0.07219128395991795,0.13918094827977218,Present
Good,Bicycle,No,Afternoon,Hard,0.8277121959279715,0.614300705458491,0.2979922771582694,0.08710764233967098,0.12624419938826736,0.695051607411551,Present
Fair,Bicycle,Yes,Afternoon,Hard,0.31471833648978415,0.3399614307128894,0.3226430247592947,0.656830763300017,0.11148654515754128,0.06826980486854953,Absent
Good,Bus,No,Evening,Hard,0.8282658284390435,0.3925073443881552,0.2507077179807076,0.744140339167514,0.22688793803665377,0.05265417253391022,Present
Poor,Walking,No,Evening,Hard,0.49829838863184023,0.4963925423055571,0.3327599621265045,0.6906757737283347,0.28921908073092445,0.013731479687899435,Present
Poor,Walking,Yes,Afternoon,Medium,0.9540739619121783,0.4894232774500935,0.33109444105824176,0.592812982478606,0.30236591718636957,0.2563589781180022,Present
Good,Bus,No,Morning,Hard,0.522934610764453,0.5536156772854945,0.22321000756325973,0.23757872436774813,0.1634463201358695,0.11980770627203388,Present
Fair,Bicycle,Yes,Morning,Hard,0.38567543767890466,0.41376619408680465,0.38145902180639835,0.524425041514601,0.05217385421358189,0.13785287566859086,Absent
Good,Bus,No,Evening,Easy,0.6689030226461321,0.3340251358746034,0.387734688335836,0.26117326799834606,0.2626111258524558,0.1660047236271575,Present
Poor,Bicycle,No,Afternoon,Medium,0.7354972625790981,0.29115887643271543,0.3162678125316851,0.8880669028820413,0.25108860307752673,0.1623746347257188,Absent
Fair,Car,Yes,Evening,Easy,0.4479835742146222,0.28318221721498,0.35220725855436286,0.8915661166403676,0.028662063832047387,0.24720721278056793,Absent
Poor,Car,No,Morning,Medium,0.7133367693549888,0.3266517933321721,0.34635361874389226,0.7688105257744902,0.8131117750956174,0.27892601424854657,Present
Good,Bicycle,Yes,Morning,Easy,0.33078565197209914,0.29028563503711863,0.33325123155943903,0.48518110276356646,0.16774639640531205,0.027996038063736937,Present
Poor,Car,No,Afternoon,Easy,0.7430721087278963,0.6498430483721496,0.2986289632786814,0.45646794497868765,0.8506521381226607,0.08591753334692444,Absent
Fair,Car,No,Morning,Hard,0.6421159219109679,0.2205808133450564,0.3505782859582141,0.12340794461123458,0.16110260711304253,0.14919278663962382,Absent
Fair,Car,Yes,Afternoon,Hard,0.7098806450866396,0.3164310994979964,0.3107806311703539,0.6750520907040232,0.2970733042011928,0.02526159658640018,Absent
Good,Walking,No,Afternoon,Hard,0.39039027962927614,0.12924561446188226,0.3631420546510816,0.8744727841817729,0.4766204863616531,0.018406204207445726,Present
Good,Bus,No,Morning,Medium,0.7314574469693604,0.4534207862374675,0.2116261173313361,0.9387064762282108,0.21271227437034698,0.021093801147972508,Present
Good,Bus,No,Evening,Easy,0.1182898527136134,0.22223190376297988,0.3048174869812202,0.4764345085868452,0.21693037085021738,0.5918223573130095,Absent
Poor,Car,No,Morning,Easy,0.6664323624226332,0.5116681275067523,0.29847707729072614,0.4338873623177991,0.17518905283061423,0.5200000639704343,Absent
Poor,Bus,Yes,Evening,Medium,0.536339360267551,0.363432291746948,0.3245067938449032,0.8310324910270218,0.5639492922338392,0.7370115905845724,Absent
Fair,Bus,No,Afternoon,Easy,0.10983618412734072,0.26634314996850805,0.3579361918472243,0.30161056460989943,0.7683128201265501,0.060795548080361236,Absent
Fair,Bus,Yes,Afternoon,Medium,0.18623879148025677,0.41339583805802355,0.297405570873431,0.7258837146622069,0.6265687792098198,0.5587411725839282,Absent
Good,Car,Yes,Afternoon,Easy,0.5366581206012198,0.39367260401030846,0.2664818976837457,0.7305867846695411,0.1667272530813785,0.22976140609206303,Present
Good,Car,No,Evening,Medium,0.4100689035197075,0.37410612034216095,0.3404426771267166,0.5156920372202696,0.4206150107204321,0.29696627265681175,Absent
Poor,Car,No,Morning,Medium,0.5039493219782151,0.30759371926589346,0.36209470614293193,0.8954385428537507,0.19361341126345397,0.12754069069229243,Present
Poor,Bus,No,Evening,Medium,0.19633333666828937,0.4333369851260878,0.3382620025032463,0.8590576993294984,0.2810439728714027,0.20460676729013688,Absent
Fair,Walking,Yes,Morning,Medium,0.7190462274311096,0.4022339239318608,0.279968531375838,0.7734317533526257,0.42526122487643725,0.11835138837709414,Absent
Poor,Bicycle,No,Afternoon,Easy,0.750731898299252,0.3538732949501693,0.30580332775243835,0.4985951284886698,0.7058528939961246,0.29446512812620057,Absent
Fair,Car,Yes,Afternoon,Medium,0.29844648536985885,0.3684918072091077,0.3292218455564853,0.5885087171723135,0.17180223822919452,0.04520079732702482,Present
Poor,Walking,No,Evening,Easy,0.2523183961248256,0.4373533683411769,0.3850868930893105,0.40541092119583566,0.6491491572661667,0.41589794379268713,Absent
Poor,Bicycle,Yes,Evening,Hard,0.5735812352606291,0.49289320135322157,0.2978408328986485,0.6811846081818763,0.438634697791127,0.36083748235158136,Absent
Poor,Bus,No,Afternoon,Hard,0.9285927213031547,0.371209392313208,0.3894613230627893,0.3616378518246408,0.5595178375056866,0.1556762541173778,Absent
Good,Bus,No,Evening,Hard,0.4258349998728921,0.4684450477636428,0.33967031835948586,0.6234890201420938,0.6655433214047627,0.38534101517467784,Present
Good,Walking,Yes,Evening,Easy,0.23447004297664106,0.43987637644248145,0.43388887925992226,0.3278212150240952,0.7856979629772878,0.1216409221288896,Present
Fair,Walking,No,Morning,Easy,0.449797229599965,0.435766136663109,0.3532125619061502,0.7226139827243985,0.17189112987927566,0.1144046568930804,Present
Good,Bicycle,Yes,Morning,Medium,0.11786280962957324,0.29986853458020335,0.34928554202657264,0.5986923259346519,0.18005015474904607,0.2664547410399732,Present
Good,Bus,No,Afternoon,Hard,0.8186338423784207,0.5218480214871687,0.30930525288625715,0.8053032782977374,0.047144185175451714,0.018807977381456436,Present
Good,Car,No,Evening,Hard,0.5132458522687017,0.4320997563686023,0.2806067044930114,0.5377134801567327,0.31108852226914224,0.4829426507642988,Present
Fair,Bus,No,Afternoon,Hard,0.390943833951106,0.31046456263408,0.36166126550575467,0.8201876213840865,0.052819364665913346,0.016811386575645407,Present
Good,Bus,Yes,Afternoon,Easy,0.7891625224328321,0.3370787850470558,0.3883264168110502,0.18971152856364262,0.1444000627131222,0.24523302052693646,Present
Good,Car,Yes,Afternoon,Hard,0.3519596839306336,0.3197569960135163,0.22752627571651596,0.8974321359152712,0.7847472695392671,0.06543497234831755,Absent
Good,Car,No,Evening,Hard,0.5822933116494846,0.23586198843979034,0.35818939375034575,0.7010505198406687,0.012354053356577396,0.048950154509499466,Present
Fair,Bus,No,Morning,Easy,0.3163674307718198,0.48985117045515647,0.35722912003968144,0.5246524922923106,0.14251816215352994,0.046832136854976336,Present
Poor,Bus,No,Morning,Hard,0.8653593103620248,0.6291911266818686,0.37066402030322965,0.5902823855065029,0.7096810388562745,0.15241725574624582,Present
Good,Bus,Yes,Evening,Medium,0.20968771118084376,0.3113959753021623,0.30206020905575215,0.91880646726384,0.07219345315986282,0.15443300192415366,Present
Fair,Walking,Yes,Morning,Hard,0.41368946599537765,0.5370101853610372,0.24303974239136,0.722209831887776,0.36291322201605175,0.4043565213586535,Absent
Good,Walking,No,Evening,Medium,0.7994123863868673,0.47151743901280585,0.3192443099914755,0.5058664328944394,0.43815110200460644,0.4399118984231301,Present
Good,Bus,Yes,Evening,Easy,0.647602704053867,0.36939860456425916,0.30676163880441365,0.7955806460277054,0.04970884194637234,0.10362984896913263,Present
Poor,Walking,Yes,Afternoon,Medium,0.7241061202119364,0.3852659773378494,0.39452303706881753,0.6569932787223693,0.2979515769508094,0.40632198414630094,Present
Poor,Car,Yes,Morning,Easy,0.634727055052233,0.3685309171211908,0.3147022784234204,0.9373065990036662,0.19605017364624902,0.17027934931766178,Present
